fragment_id,hypothesis_id,hypothesis_label,hypothesis_ids,signal_id,evidence_id,run_id,sector,axis_group,axis_code,signal_type,demand_phrase,matched_hypothesis_phrase,theory_term_family,indicator_family,semantic_fragment,evidence_surface,semantic_scope,evidence_text_hash,classifier_version,manual_review_status,validity_warning
fragment:signal:099781544e7a2009123999fe14137f7d18f2e9725daf431149f74b0d976dcc7b:H3:5e50f8147da7,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:099781544e7a2009123999fe14137f7d18f2e9725daf431149f74b0d976dcc7b,evidence:doi:10.47772/ijriss.2025.910000727,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,fc0f929d7856d181ccb9bb46d2c8328b20f466cbdf560a7f24ae70b23655887f,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:09aea0e4aca1d5a889b362ed8de7d4c419724b0d09ab68f9f208eced5f0f816c:H3:af6b62888216,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:09aea0e4aca1d5a889b362ed8de7d4c419724b0d09ab68f9f208eced5f0f816c,evidence:doi:10.1007/s41020-025-00263-5,30178365958-1,non_living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,4abe2af0e395816efe486ce5bcc5e7b5ce333db5e50e777d9153451288093d52,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:09c64cdfd36395315aa640e1738241a5f1966b64a1b93c2d67a99588f4c4f6b6:H3:a43f407b06b6,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:09c64cdfd36395315aa640e1738241a5f1966b64a1b93c2d67a99588f4c4f6b6,evidence:doi:10.32942/x2gh38,30178365958-1,non_living_res,MARINE,M,workforce_skill,workforce,marine,,marine_ecological,workforce,title+subject,title+subject,0d88f5325812122467773377e895debc8a350688ae1a53bdf2294de37fd0f684,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:09e24989f032ac404b2d96b8e3fcedd314ef2b0cb986503ca53b41bee1755d5e:H3:43d5ff261b7e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:09e24989f032ac404b2d96b8e3fcedd314ef2b0cb986503ca53b41bee1755d5e,evidence:doi:10.1007/s10044-024-01263-2,30178365958-1,non_living_res,MARINE,M,digital_skill,artificial intelligence,marine,,marine_ecological,artificial intelligence,title+subject,title+subject,394d2690e1aacaa86aa98af78303e87af99e02a101c59d300ede013be627bcc6,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0a18edbabd4b6fdec19975b125879f997abee48e2acf124f3f30d37e9a7ffe6b:H3:0ef7b987c395,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0a18edbabd4b6fdec19975b125879f997abee48e2acf124f3f30d37e9a7ffe6b,evidence:doi:10.61424/ijans.v3i3.541,30178365958-1,living_res,MARINE,M,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,e00a975b9decf12805c4f97a7884aa4899225203d7a3b0edb6b2bd9441bad679,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0a1cecb4a772fb7120c1e1c5aafd288a65cced63a05d4671330b880b21d92602:H3:8731b0b06051,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0a1cecb4a772fb7120c1e1c5aafd288a65cced63a05d4671330b880b21d92602,evidence:doi:10.54691/frtr1474,30178365958-1,living_res,MARINE,M,technical_skill,technology,marine,,marine_ecological,technology,title+subject,title+subject,f762037747dcaeaf01ea93290f18ce899edd3fa81ffe0d1404b248ee55e6aba1,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0a55f0a0fe4103fd347e18ff742ac8b1966bcdf823885c999f7bbd55d3bf7345:H3:f701295b0180,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0a55f0a0fe4103fd347e18ff742ac8b1966bcdf823885c999f7bbd55d3bf7345,evidence:doi:10.59653/jbmed.v4i02.2433,30178365958-1,non_living_res,MARINE,M,social_science_skill,sociology,marine,,marine_ecological,sociology,title+subject,title+subject,5f50fb1ae13a6f58be9bf3c5d913454d18818ac6d7970c5f023fac205df86768,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0a7dc26e9906fa99259a1a8e21d4e20914978eb5b87d2ab3899bb43f1abe9d37:H3:f480fe50a813,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0a7dc26e9906fa99259a1a8e21d4e20914978eb5b87d2ab3899bb43f1abe9d37,evidence:doi:10.63544/jbii.v5i7.84,30178365958-1,coastal_tourism,OCEANIC,O,learning_outcome_signal,ects,marine,,marine_ecological,ects,title+subject,title+subject,af6475c793ea0c53fdb8debe6d8a79ae582951a3e4e92ede8fd3cf5cd2a2a55f,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0aa334d6e008a7bce6eb29fe518b33f2d1b1813315696f554e4d95c4adaf94b9:H3:dca38e3287b5,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0aa334d6e008a7bce6eb29fe518b33f2d1b1813315696f554e4d95c4adaf94b9,evidence:doi:10.5897/ajbm2025.9694,30178365958-1,renewable_energy,OCEANIC,O,digital_skill,artificial intelligence,marine,,marine_ecological,artificial intelligence,title+subject,title+subject,f2ef72042c0d9b45bbc8859947391e1a3e5919e5be254e04f01b72c3930640e0,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0aa6028459f03c0487ab531de9f287a2e0f956d7ccfb17e6a91d5c37fc3859e2:H3:1ca9ba4e4f56,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0aa6028459f03c0487ab531de9f287a2e0f956d7ccfb17e6a91d5c37fc3859e2,evidence:doi:10.1088/1755-1315/1607/1/012033,30178365958-1,coastal_tourism,OCEANIC,O,safety_risk_skill,risk,marine,,marine_ecological,risk,title+subject,title+subject,76751d267310d8dda53bf23a3bfbdf799ae859259c8786cd79c0361fe34aef7e,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0aed7680339f9da1cb7960e32fb4e2a240eba071e976d98b76f9bab26356b6b0:H3:b40f1ae59a73,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0aed7680339f9da1cb7960e32fb4e2a240eba071e976d98b76f9bab26356b6b0,evidence:doi:10.3389/fmars.2025.1683372,30178365958-1,ship_repair,OCEANIC,O,governance_skill,policy,marine,,marine_ecological,policy,title+subject,title+subject,ff363eb4eb0dc533526cc8be3a67cd562526532f42c406d092e1ae54372fe115,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0b0253c69955a4cb6127cc7afcdc848b690f51e277f82aa1d9f7420c314dcbbd:H3:da872f508a1a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0b0253c69955a4cb6127cc7afcdc848b690f51e277f82aa1d9f7420c314dcbbd,evidence:doi:10.1201/9781003779667,30178365958-1,living_res,MARINE,M,education_training_signal,education,ecological,,marine_ecological,education,title+subject,title+subject,09c44962d0378e6cf506bc534e9e18b381dfa47305bb9d02c022f6fb71dbe8e8,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0b4bef655059bee4569332baefbfb373cf143a8dcd94790157a69d08b12d9ecd:H3:e073d712bfc4,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0b4bef655059bee4569332baefbfb373cf143a8dcd94790157a69d08b12d9ecd,evidence:doi:10.47191/etj/v11i06.37,30178365958-1,blue_biotech,MARINE,M,technical_skill,engineering,marine,,marine_ecological,engineering,title+subject,title+subject,bb10914f0804aa44b9bca8a33bbbb7a86bba3760907551c4370ef1bc1f10f2fb,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0b4c97dcd84aa56a2ec9c7f0fbd2157174028e660cd4415f3a333e33de395394:H3:1436ba23cb71,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0b4c97dcd84aa56a2ec9c7f0fbd2157174028e660cd4415f3a333e33de395394,evidence:doi:10.17895/ices.pub.31452037,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,ecc22609e5ee8fe7fa6d6d4ad3aee6cb437818baf486c604d83f1339095d3f59,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0b51316b574a7a9f50714b943b42ff47c7e527a1aa48b68744f15b1e71255ea6:H3:78e4aa7307b3,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0b51316b574a7a9f50714b943b42ff47c7e527a1aa48b68744f15b1e71255ea6,evidence:doi:10.1007/s11135-026-02991-9,30178365958-1,r_i,OCEANIC,O,governance_skill,policy,ecological,,marine_ecological,policy,title+subject,title+subject,137481dd0a3fe2124132b7ac40d0a30820f86fc29b4f35598b55062fa369f62a,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0b57d979aa90cc7410461babca9a6744e3af39562ed9d9bffe906151742c07f1:H3:2d514cbcf4d1,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0b57d979aa90cc7410461babca9a6744e3af39562ed9d9bffe906151742c07f1,evidence:doi:10.3389/fmars.2026.1840767,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,03429ef878e436e36fd704b0d59d07c681833fec636a1d50d825ab533d4ba33a,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0ba7ce05d7c0cb5f3b8b222d844d72b1f034bca41e2e2b819bc12dc1b165ab9d:H3:0b25a461b267,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0ba7ce05d7c0cb5f3b8b222d844d72b1f034bca41e2e2b819bc12dc1b165ab9d,evidence:doi:10.1007/s40152-026-00500-0,30178365958-1,coastal_tourism,OCEANIC,O,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,5b605e7db383383fae15d9c0e74fc7e13dcfed4c7fac9fa370ac2aa84e74e9ef,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0bbe7faa9465339ec681e632c3e422b668d4e9cf7fff398d4916ffa309b9c106:H3:d33720ee7ead,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0bbe7faa9465339ec681e632c3e422b668d4e9cf7fff398d4916ffa309b9c106,evidence:doi:10.1007/978-3-031-16277-0_6,30178365958-1,ship_repair,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,22f3680380ac79ab6641cf234c2e7a8c70c492edb2e9dd036dfcc8996f4f2fc2,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0beeead251b8c236724daa0d5688c2508e4a1833d4350fca2bafe8d270f8dff3:H3:3f20ef658615,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0beeead251b8c236724daa0d5688c2508e4a1833d4350fca2bafe8d270f8dff3,evidence:doi:10.1007/978-981-96-9104-3_1,30178365958-1,blue_biotech,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,c442a6dc10d6e7553b1e86ad32b2ad056e89b01aef13e130d85fe2e7d9983655,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0c07b8518db4d1a20588faa363c899f5e2b729d6f5b47197126726b429b91982:H3:1bc5cb076096,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0c07b8518db4d1a20588faa363c899f5e2b729d6f5b47197126726b429b91982,evidence:doi:10.3390/jmse14121128,30178365958-1,non_living_res,MARINE,M,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,a3dd9852a5726e35aac86273f8c0584f8675509fe19d16f874ed5c53f559c463,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0c0a6c524331d432f83503ea00cf855452bd2f880cc212d73a17fa57fb56cd4b:H3:138d9c292e3a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0c0a6c524331d432f83503ea00cf855452bd2f880cc212d73a17fa57fb56cd4b,evidence:doi:10.63313/ebm.9145,30178365958-1,coastal_tourism,OCEANIC,O,education_training_signal,training,marine,,marine_ecological,training,title+subject,title+subject,fa0e3b9ee1dcf970803d88644486f99ca12b3122da31b2a78527dde0c772fa36,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0c2df9c289ee4c4ba79d2bc38a5bf713cafc84001375de61a7b18c45f99ced7d:H3:711fc8000bfc,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0c2df9c289ee4c4ba79d2bc38a5bf713cafc84001375de61a7b18c45f99ced7d,evidence:doi:10.1080/23789689.2026.2674348,30178365958-1,maritime_defence,OCEANIC,O,governance_skill,stakeholder,marine,,marine_ecological,stakeholder,title+subject,title+subject,e860458928acb2ded21f9f0f0feaa1132664355848864eb21be0e4986a25607c,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0c30b300272c185d211996e3e5eec4ee2ef0ce942ada12ebf3bd1d5da1a6f2f2:H3:7b056f3e8bd1,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0c30b300272c185d211996e3e5eec4ee2ef0ce942ada12ebf3bd1d5da1a6f2f2,evidence:doi:10.3390/earth7030102,30178365958-1,coastal_tourism,OCEANIC,O,governance_skill,institutional,marine,,marine_ecological,institutional,title+subject,title+subject,546edbc95a2fb06f24d9cc080dfaa5a56c8bb86eafad6a6ccbcc9c71c5633760,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0c445805cb2627ec900940c88c1e1c0e4681d2093e8af976e0c2967fed7e1740:H1:1a222b6d138a,H1,Maritimisation Shift,H1,signal:0c445805cb2627ec900940c88c1e1c0e4681d2093e8af976e0c2967fed7e1740,evidence:doi:10.1016/j.marpol.2026.107235,30178365958-1,living_res,OCEANIC,O,policy_regulation_skill,regulation,ocean governance,,oceanic_governance,regulation,title,title,6a4b1ee473740735c1a818a407602267305aef865036b048f3126c6076114920,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0c7871305a92d207f406d7e60bfeb9a391295e98f7b62691cbcc7a4953c5bfc9:H3:5b00ac6346e6,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0c7871305a92d207f406d7e60bfeb9a391295e98f7b62691cbcc7a4953c5bfc9,evidence:doi:10.3897/oneeco.11.e186107,30178365958-1,r_i,OCEANIC,O,social_science_skill,community,marine,,marine_ecological,community,title+subject,title+subject,809c08624a1e4f011a2159af4e7717e70e90348037c620234f548bfc08f66195,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0cc678e936ba6c8b9b177f333637ef1ceaa12356ee19c06b7cb960b70543d968:H3:f527458d9b5d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0cc678e936ba6c8b9b177f333637ef1ceaa12356ee19c06b7cb960b70543d968,evidence:doi:10.1007/s44312-026-00072-x,30178365958-1,coastal_tourism,OCEANIC,O,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,7f6af4d277527d5f1e3c02042aa1b1e4c557e3fa40640e571e0852a6d7d2246e,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0d5276c653dceedc13b7031f2ecb2cb5f913189becd5a203482515fb6efb4984:H3:c1cba68890fb,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0d5276c653dceedc13b7031f2ecb2cb5f913189becd5a203482515fb6efb4984,evidence:doi:10.3390/foods15050891,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,sustainability,ecological,,marine_ecological,sustainability,title+subject,title+subject,fe0e1e6861051380b8f198a064c58cf2772019812ad35c6c8975194bffa97684,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0d57cf56013e0e2a07c92f8af6a664f031f43b73b15db0a9c1efde48a9962ac2:H3:da3ef52b2a59,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0d57cf56013e0e2a07c92f8af6a664f031f43b73b15db0a9c1efde48a9962ac2,evidence:doi:10.24034/j25485024.y2025.v9.i4.7492,30178365958-1,blue_biotech,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,aa561d9d219dcbddfc5fde798bfcb1cbb46f7423da7aa8e92e48aae2653da1ad,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0d5ae5a957c0c66ff30f11b538db3efa2f113895aea7a4d1af20d4e560af6a31:H3:38ceb4c50fea,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0d5ae5a957c0c66ff30f11b538db3efa2f113895aea7a4d1af20d4e560af6a31,evidence:doi:10.1016/j.ocecoaman.2026.108281,30178365958-1,coastal_tourism,OCEANIC,O,safety_risk_skill,risk,marine,,marine_ecological,risk,title,title,c4ea2e2310b68ad908a3ca843ce6ccc3f15aa7169b5f15defb13b39f897e91ac,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0d6a047513dc53aae42d78ce37048a9aa9b3a19c5438857e6259cb90b4c19d1d:H3:3728bbb785a5,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0d6a047513dc53aae42d78ce37048a9aa9b3a19c5438857e6259cb90b4c19d1d,evidence:doi:10.26127/btuopen-5455,30178365958-1,ship_repair,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,d03ffe0c897d31c6ad3e72350815442da2cb37464e66031a086403fb5ff00512,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0da4fa4720ac0df8002c8237c3df1044674c01c87c80f90d1265436af5d4491c:H3:1cc716b6eb1c,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0da4fa4720ac0df8002c8237c3df1044674c01c87c80f90d1265436af5d4491c,evidence:doi:10.55927/mudima.v6i5.46,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,aceed9e882c830d85225b47e9da926e57789ee1699ac71f2039930fa242d1cab,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0dbcfa509b4128723b5d4266fc39cf0cd38a537057cffa377567b5a92c8f5fec:H3:8595e84b9622,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0dbcfa509b4128723b5d4266fc39cf0cd38a537057cffa377567b5a92c8f5fec,evidence:doi:10.3390/fishes11050274,30178365958-1,non_living_res,MARINE,M,digital_skill,machine learning,marine,,marine_ecological,machine learning,title+subject,title+subject,4d02a98c2ba9db95abac9aa5793bacaefe6f29c6d09ead335f76a5d865ac1211,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0def32309ebda6bc5be1bc4694b3bf6ae46492608107cb2ba030a898ce59d8e8:H3:8d5c96615bf8,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0def32309ebda6bc5be1bc4694b3bf6ae46492608107cb2ba030a898ce59d8e8,evidence:doi:10.35800/jip.v14i2.68521,30178365958-1,coastal_tourism,OCEANIC,O,policy_regulation_skill,legal,marine,,marine_ecological,legal,title+subject,title+subject,c6702cfe81cfcaef47dca18e1231b496144c1f478a2568a67ba0a8bb3bc240ee,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0ea17b207f6d824e13df0a5da8f8a913fddd41530ed13c8ac94a712bed3b0b64:H3:939441376eaf,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0ea17b207f6d824e13df0a5da8f8a913fddd41530ed13c8ac94a712bed3b0b64,evidence:doi:10.61336/jeeh/26-1-11,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,4483fa24b6c6d13c986415a5f84f9ccafc8c78b462391bb8794a84d218509158,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0ec234bd8a2048f0206ddb1a627e0cc2b5abfda9a5929c85625790387eb5f7d8:H3:3c877e183812,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0ec234bd8a2048f0206ddb1a627e0cc2b5abfda9a5929c85625790387eb5f7d8,evidence:doi:10.61194/ijmb.v2i3.196,30178365958-1,blue_biotech,MARINE,M,safety_risk_skill,search and rescue,marine,,marine_ecological,search and rescue,title+subject,title+subject,f517d5f57b0fedccdcfa0e7848eeb6f9040cc10850cd8e9c0bc3224b520f7522,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:0ef59900b799da0d671fed96cbc96478da665dd2c9c898205148b292b709057b:H3:c7be095f251a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0ef59900b799da0d671fed96cbc96478da665dd2c9c898205148b292b709057b,evidence:doi:10.37933/jete/7.4.2025.2576,30178365958-1,non_living_res,MARINE,M,technical_skill,engineering,marine,,marine_ecological,engineering,title+subject,title+subject,679d2b737a66d9a1c9263ee98a0023e6be65d965e63d8c84a7013b04b485ae49,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0ef85996cfad1b3b9a94d1dd81706d66dfdeb6ba0aa30cb29810f73e97bbe222:H3:4c5d06066013,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0ef85996cfad1b3b9a94d1dd81706d66dfdeb6ba0aa30cb29810f73e97bbe222,evidence:doi:10.55927/fjsr.v5i6.41,30178365958-1,coastal_tourism,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,e91187bdd8a790b5b678a02cb75031d769caa02ea8e753894df066e8a760a659,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0f1e68d3a66385e0f4aef4b1227edac7c4b84870ab0dfbbae906b279970d910e:H3:dcc26d9a415d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0f1e68d3a66385e0f4aef4b1227edac7c4b84870ab0dfbbae906b279970d910e,evidence:doi:10.1093/icesjms/fsag061,30178365958-1,living_res,MARINE,M,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,8b59cc0024bc0999178684d9df2775a01d90027f7221c12c9c6f0746539da1a5,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:0f3078a9b432b853a2d9d85fe915302e8d10366d1e4aadf5eb770535d655133e:H3:c2b4ec92e1c8,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:0f3078a9b432b853a2d9d85fe915302e8d10366d1e4aadf5eb770535d655133e,evidence:doi:10.21203/rs.3.rs-10150766/v1,30178365958-1,coastal_tourism,OCEANIC,O,social_science_skill,community,marine,,marine_ecological,community,title+subject,title+subject,29fe2f3a8d64db149adf4a5036e3d0b105ef366862eedbf51bef6298d0f827c5,cumulative-db-semantic-v1,review_required,metadata_only_limitation
