query_id,sector_slug,query_family,query_text,provider,provider_canonical,execution_status,returned_record_count,normalized_record_count,contributed_record_count,raw_record_count,accepted_record_count,excluded_outside_time_window_count,excluded_missing_year_count,from_year,to_year,declared_sort_strategy,sort_status,declared_sampling_mode,declared_pages,declared_rows_per_page,sampling_status,time_window_status,requested_constraint_filters,applied_constraint_filters,unsupported_constraint_filters,unapplied_constraint_filters,validity_warnings,errors,warnings
Q_COASTAL_TOURISM_EMRG_001,coastal_tourism,emerging_demand,coastal tourism climate adaptation resilience just transition safety,openalex,openalex,completed,150,150,136,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_COASTAL_TOURISM_EMRG_001,coastal_tourism,emerging_demand,coastal tourism climate adaptation resilience just transition safety,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""coastal"" AND ""tourism"" AND ""climate"" AND ""adaptation"" AND ""resilience"" AND ""just"" AND ""transition"" AND ""safety"")'; logical_pages_attempted=1"
Q_COASTAL_TOURISM_EMRG_001,coastal_tourism,emerging_demand,coastal tourism climate adaptation resilience just transition safety,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_COASTAL_TOURISM_EMRG_002,coastal_tourism,emerging_demand,coastal tourism AI digital twin ocean literacy hydrosocial,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.408 wait_seconds=1.408|Crossref retry terminal_status=success attempt=2
Q_COASTAL_TOURISM_EMRG_002,coastal_tourism,emerging_demand,coastal tourism AI digital twin ocean literacy hydrosocial,openalex,openalex,completed,0,0,0,0,0,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_COASTAL_TOURISM_EMRG_002,coastal_tourism,emerging_demand,coastal tourism AI digital twin ocean literacy hydrosocial,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""coastal"" AND ""tourism"" AND ""AI"" AND ""digital"" AND ""twin"" AND ""ocean"" AND ""literacy"" AND ""hydrosocial"")'; logical_pages_attempted=1"
Q_COASTAL_TOURISM_EMRG_002,coastal_tourism,emerging_demand,coastal tourism AI digital twin ocean literacy hydrosocial,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_COASTAL_TOURISM_HYP_001,coastal_tourism,hypothesis_verification,coastal tourism maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,crossref,crossref,completed,150,145,145,150,145,5,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.456 wait_seconds=1.456|Crossref retry terminal_status=success attempt=2
Q_COASTAL_TOURISM_HYP_001,coastal_tourism,hypothesis_verification,coastal tourism maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,openalex,openalex,completed,0,0,0,0,0,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_COASTAL_TOURISM_HYP_001,coastal_tourism,hypothesis_verification,coastal tourism maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""coastal"" AND ""tourism"" AND ""maritimisation"" AND ""marinization"" AND ""oceanisation"" AND ""hydrosocial"" AND ""de-base-re"" AND ""hypothesis"" AND ""verification"" AND ""indicators"")'; logical_pages_attempted=1"
Q_COASTAL_TOURISM_HYP_001,coastal_tourism,hypothesis_verification,coastal tourism maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_COASTAL_TOURISM_THY_001,coastal_tourism,theory_translation,coastal tourism qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,crossref,crossref,completed,150,146,146,150,146,4,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_2: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.107 wait_seconds=1.107|Crossref retry terminal_status=success attempt=2
Q_COASTAL_TOURISM_THY_001,coastal_tourism,theory_translation,coastal tourism qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,openalex,openalex,completed,0,0,0,0,0,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_COASTAL_TOURISM_THY_001,coastal_tourism,theory_translation,coastal tourism qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""coastal"" AND ""tourism"" AND ""qmbd"" AND ""axis"" AND ""translation"" AND ""marine"" AND ""maritime"" AND ""oceanic"" AND ""hydronization"" AND ""theory"" AND ""terms"" AND ""taxonomy"" AND ""mapping"")'; logical_pages_attempted=1"
Q_COASTAL_TOURISM_THY_001,coastal_tourism,theory_translation,coastal tourism qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_COASTAL_TOURISM_VAL_001,coastal_tourism,validation_eqf_translation,coastal tourism EQF qualification framework micro-credential learning outcomes,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_COASTAL_TOURISM_VAL_001,coastal_tourism,validation_eqf_translation,coastal tourism EQF qualification framework micro-credential learning outcomes,openalex,openalex,completed,2,2,2,2,2,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_COASTAL_TOURISM_VAL_001,coastal_tourism,validation_eqf_translation,coastal tourism EQF qualification framework micro-credential learning outcomes,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""coastal"" AND ""tourism"" AND ""EQF"" AND ""qualification"" AND ""framework"" AND ""micro"" AND ""credential"" AND ""learning"" AND ""outcomes"")'; logical_pages_attempted=1"
Q_COASTAL_TOURISM_VAL_001,coastal_tourism,validation_eqf_translation,coastal tourism EQF qualification framework micro-credential learning outcomes,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_DESALINATION_COMP_001,desalination,competence_demand,desalination workforce skills competences training professional development,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.251 wait_seconds=1.251|Crossref retry terminal_status=success attempt=2
Q_DESALINATION_COMP_001,desalination,competence_demand,desalination workforce skills competences training professional development,openalex,openalex,completed,150,150,142,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_DESALINATION_COMP_001,desalination,competence_demand,desalination workforce skills competences training professional development,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""desalination"" AND ""workforce"" AND ""skills"" AND ""competences"" AND ""training"" AND ""professional"" AND ""development"")'; logical_pages_attempted=1"
Q_DESALINATION_COMP_001,desalination,competence_demand,desalination workforce skills competences training professional development,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_DESALINATION_COMP_002,desalination,competence_demand,desalination operator education learning outcomes curriculum qualification,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.139 wait_seconds=1.139|Crossref retry terminal_status=success attempt=2
Q_DESALINATION_COMP_002,desalination,competence_demand,desalination operator education learning outcomes curriculum qualification,openalex,openalex,completed,17,17,17,17,17,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_DESALINATION_COMP_002,desalination,competence_demand,desalination operator education learning outcomes curriculum qualification,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""desalination"" AND ""operator"" AND ""education"" AND ""learning"" AND ""outcomes"" AND ""curriculum"" AND ""qualification"")'; logical_pages_attempted=1"
Q_DESALINATION_COMP_002,desalination,competence_demand,desalination operator education learning outcomes curriculum qualification,wos,wos,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_DESALINATION_CORE_001,desalination,core_sector,desalination brine management environmental impact governance,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_DESALINATION_CORE_001,desalination,core_sector,desalination brine management environmental impact governance,openalex,openalex,completed,150,150,141,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_DESALINATION_CORE_001,desalination,core_sector,desalination brine management environmental impact governance,scopus,scopus,completed,4,4,4,4,4,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""desalination"" AND ""brine"" AND ""management"" AND ""environmental"" AND ""impact"" AND ""governance"")'; logical_pages_attempted=1"
Q_DESALINATION_CORE_001,desalination,core_sector,desalination brine management environmental impact governance,wos,wos,completed,4,4,4,4,4,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_DESALINATION_CORE_002,desalination,core_sector,desalination water energy nexus sustainability,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_DESALINATION_CORE_002,desalination,core_sector,desalination water energy nexus sustainability,openalex,openalex,completed,150,150,147,150,150,0,0,2019,2026,,not_declared_for_provider,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|time_window,sampling_strategy|time_window,,sort_strategy,filter_not_applied:sort_strategy,,
Q_DESALINATION_CORE_002,desalination,core_sector,desalination water energy nexus sustainability,scopus,scopus,completed,150,132,132,150,132,18,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,"Scopus pagination: projected_query='TITLE-ABS-KEY(""desalination"" AND ""water"" AND ""energy"" AND ""nexus"" AND ""sustainability"")'; logical_pages_attempted=3"
Q_DESALINATION_CORE_002,desalination,core_sector,desalination water energy nexus sustainability,wos,wos,completed,143,117,117,143,117,26,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,
Q_DESALINATION_CORE_003,desalination,core_sector,desalination hydrosocial water justice governance,crossref,crossref,completed,150,0,0,150,0,150,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,applied_genuine_pagination,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sampling_strategy|sort_strategy|time_window,,,,,Crossref retry search_page_3: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.153 wait_seconds=1.153|Crossref retry terminal_status=success attempt=2
