title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
Access and Benefit Sharing and Biodiversity Conservation,"Rachel Wynberg, Sarah Laird",2022,10.4324/9781003301998-6,crossref:10.4324/9781003301998-6,Crossref,,"Access and Benefit Sharing of Genetic Resources, Information and Traditional Knowledge",https://doi.org/10.4324/9781003301998-6,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980287+00:00,Crossref open metadata
Access and benefit-sharing procedures for genetic resources in aquaculture countries,"Fran Humphries, Charles Lawson, John A.H. Benzie, Clare Morrison",2024,10.4337/9781800373990.00012,crossref:10.4337/9781800373990.00012,Crossref,,Access and Benefit-sharing in Global Aquaculture,https://doi.org/10.4337/9781800373990.00012,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980292+00:00,Crossref open metadata
"Bioprospecting, Access and Benefit Sharing: Revisiting the ‘Grand Bargain’","Rachel Wynberg, Sarah Laird",2009,10.1007/978-90-481-3123-5_5,crossref:10.1007/978-90-481-3123-5_5,Crossref,,"Indigenous Peoples, Consent and Benefit Sharing",https://doi.org/10.1007/978-90-481-3123-5_5,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980296+00:00,Crossref open metadata
Genetic resources within the jurisdiction of Nation States,Charles Lawson,2012,10.4337/9781781001660.00010,crossref:10.4337/9781781001660.00010,Crossref,,Regulating Genetic Resources,https://doi.org/10.4337/9781781001660.00010,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980299+00:00,Crossref open metadata
Benefit-Sharing and Bioprospecting for Cosmeceuticals,"Pravi Prasad, Sreejith Parameswara Panicker",2024,10.1007/978-3-031-71674-4_9,crossref:10.1007/978-3-031-71674-4_9,Crossref,,Biodiversity and Business,https://doi.org/10.1007/978-3-031-71674-4_9,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980303+00:00,Crossref open metadata
The CIESM Charter on Access and Benefit – Sharing of Marine Genetic Resources,Unknown,2022,10.1007/978-3-031-08206-1_180010,crossref:10.1007/978-3-031-08206-1_180010,Crossref,,Encyclopedia of Seas,https://doi.org/10.1007/978-3-031-08206-1_180010,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980306+00:00,Crossref open metadata
Ethical Guidance for Access and Benefit-Sharing,Kelly Bannister,2018,10.1017/9781108557122.013,crossref:10.1017/9781108557122.013,Crossref,,"Genetic Resources, Justice and Reconciliation",https://doi.org/10.1017/9781108557122.013,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980309+00:00,Crossref open metadata
Access and Benefit Sharing and Digital Sequence Information,"Christine Frison, Elsa Tsioumani",2022,10.4324/9781003301998-11,crossref:10.4324/9781003301998-11,Crossref,,"Access and Benefit Sharing of Genetic Resources, Information and Traditional Knowledge",https://doi.org/10.4324/9781003301998-11,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980315+00:00,Crossref open metadata
The Diversity of Principles Underlying the Concept of Benefit Sharing,Unknown,2009,10.4324/9781849770095-12,crossref:10.4324/9781849770095-12,Crossref,,"Genetic Resources, Traditional Knowledge and the Law",https://doi.org/10.4324/9781849770095-12,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980318+00:00,Crossref open metadata
Unlocking the global commons: legal analysis of benefit-sharing for marine genetic resources in the BBNJ agreement,"Steel Rometius, Wei Wang",2025,10.3389/fmars.2025.1541331,crossref:10.3389/fmars.2025.1541331,Crossref,,Frontiers in Marine Science,https://doi.org/10.3389/fmars.2025.1541331,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980322+00:00,Crossref open metadata
Regulating Genetic Resources,Charles Lawson,2012,10.4337/9781781001660,crossref:10.4337/9781781001660,Crossref,,,https://doi.org/10.4337/9781781001660,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980326+00:00,Crossref open metadata
Bioprospecting from Medicinal Plants and Benefit Sharing,"Nilayangode Preetha, V. Balakrishnan, George Thomas",2024,10.1007/978-3-031-71674-4_15,crossref:10.1007/978-3-031-71674-4_15,Crossref,,Biodiversity and Business,https://doi.org/10.1007/978-3-031-71674-4_15,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980330+00:00,Crossref open metadata
Access and Benefit Sharing and Biocultural Protocols in the Pacific,"Daniel Robinson, Margaret Raven",2022,10.4324/9781003301998-16,crossref:10.4324/9781003301998-16,Crossref,,"Access and Benefit Sharing of Genetic Resources, Information and Traditional Knowledge",https://doi.org/10.4324/9781003301998-16,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980334+00:00,Crossref open metadata
Index,Charles Lawson,2012,10.4337/9781781001660.00015,crossref:10.4337/9781781001660.00015,Crossref,,Regulating Genetic Resources,https://doi.org/10.4337/9781781001660.00015,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980337+00:00,Crossref open metadata
Access and Benefit Sharing and Digital Sequence Information in Africa,"Titilayo Adebola, Daniele Manzella",2022,10.4324/9781003301998-13,crossref:10.4324/9781003301998-13,Crossref,,"Access and Benefit Sharing of Genetic Resources, Information and Traditional Knowledge",https://doi.org/10.4324/9781003301998-13,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980341+00:00,Crossref open metadata
Access and benefit sharing measures,Camena Guneratne,2012,10.4337/9780857934956.00015,crossref:10.4337/9780857934956.00015,Crossref,,"Genetic Resources, Equity and International Law",https://doi.org/10.4337/9780857934956.00015,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980345+00:00,Crossref open metadata
Copyright,Charles Lawson,2012,10.4337/9781781001660.00002,crossref:10.4337/9781781001660.00002,Crossref,,Regulating Genetic Resources,https://doi.org/10.4337/9781781001660.00002,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980348+00:00,Crossref open metadata
Antarctica,Charles Lawson,2012,10.4337/9781781001660.00007,crossref:10.4337/9781781001660.00007,Crossref,,Regulating Genetic Resources,https://doi.org/10.4337/9781781001660.00007,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980352+00:00,Crossref open metadata
Access to genetic resources and benefit sharing,Marc Auer,2001,10.1007/978-3-662-06071-1_14,crossref:10.1007/978-3-662-06071-1_14,Crossref,,Biodiversity,https://doi.org/10.1007/978-3-662-06071-1_14,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980355+00:00,Crossref open metadata
Abbreviations,Charles Lawson,2012,10.4337/9781781001660.00005,crossref:10.4337/9781781001660.00005,Crossref,,Regulating Genetic Resources,https://doi.org/10.4337/9781781001660.00005,bioprospecting marine genetic resources benefit sharing,2026-07-02T22:30:14.980365+00:00,Crossref open metadata
Marine-Derived Polysaccharides: Prospects for Future Pharmaceuticals and Drug Delivery Systems,"Sana Sharifian, Ahmad Homaei",2022,10.1007/978-981-16-4787-1_12,crossref:10.1007/978-981-16-4787-1_12,Crossref,,Marine Biomaterials,https://doi.org/10.1007/978-981-16-4787-1_12,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391632+00:00,Crossref open metadata
"Get Rid of Marine Pollution: Bioremediation an Innovative, Attractive, and Successful Cleaning Strategy","Valbona Aliko, Cristiana Roberta Multisanti, Blerta Turani, Caterina Faggio",2022,10.3390/su141811784,crossref:10.3390/su141811784,Crossref,,Sustainability,https://doi.org/10.3390/su141811784,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391652+00:00,Crossref open metadata
Obligate Marine Fungi and Bioremediation,V. Venkateswara Sarma,2018,10.1007/978-3-319-77386-5_12,crossref:10.1007/978-3-319-77386-5_12,Crossref,,Fungal Biology,https://doi.org/10.1007/978-3-319-77386-5_12,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391658+00:00,Crossref open metadata
Marine Microbes in Bioremediation: Current Status and Future Trends,"Neetu Sharma, Abhinashi Singh, Sonu Bhatia, Navneet Batra",2019,10.1007/978-981-13-9117-0_6,crossref:10.1007/978-981-13-9117-0_6,Crossref,,Microorganisms for Sustainability,https://doi.org/10.1007/978-981-13-9117-0_6,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391663+00:00,Crossref open metadata
Microalgae as Sources of Biomaterials and Pharmaceuticals,"Kyong-Hwa Kang, Se-Kwon Kim",2012,10.1201/b13868-15,crossref:10.1201/b13868-15,Crossref,,Marine Pharmacognosy,https://doi.org/10.1201/b13868-15,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391667+00:00,Crossref open metadata
From Sea to Therapy: Marine Biomaterials for Drug Delivery and Wound Healing,"Mansi Chilwant, Valentina Paganini, Mariacristina Di Gangi, Sofia Gisella Brignone, Patrizia Chetoni, Susi Burgalassi, Daniela Monti, Silvia Tampucci",2025,10.3390/ph18081093,crossref:10.3390/ph18081093,Crossref,,Pharmaceuticals,https://doi.org/10.3390/ph18081093,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391673+00:00,Crossref open metadata
Bioremediation Markers in Marine Environment,"Ananya Mitra, Neelam M. Nathani, Chandrashekar Mootapally",2021,10.1201/9781003001072-6,crossref:10.1201/9781003001072-6,Crossref,,Marine Microbial Bioremediation,https://doi.org/10.1201/9781003001072-6,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391677+00:00,Crossref open metadata
Antarctic Marine Fungi and Their Potential Application in Bioremediation,Mayara Baptistucci Ogaki,2021,10.1201/9781003001072-7,crossref:10.1201/9781003001072-7,Crossref,,Marine Microbial Bioremediation,https://doi.org/10.1201/9781003001072-7,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391680+00:00,Crossref open metadata
Bioremediation of Pharmaceuticals in Water and Wastewater,"Chhaya, Trishikhi Raychoudhury, Sanjeev Kumar Prajapati",2020,10.1007/978-981-15-1812-6_16,crossref:10.1007/978-981-15-1812-6_16,Crossref,,Microbial Bioremediation &amp; Biodegradation,https://doi.org/10.1007/978-981-15-1812-6_16,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391685+00:00,Crossref open metadata
Biodegradable Polymers: Advances in Sustainable Biomaterials,"Satish Mandlik, Deepa Mandlik, Amarjitsing Rajput",2025,10.1007/978-3-031-91790-5_2,crossref:10.1007/978-3-031-91790-5_2,Crossref,,"Biomaterials, Bioengineering and Sustainability",https://doi.org/10.1007/978-3-031-91790-5_2,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391689+00:00,Crossref open metadata
German Journal of Pharmaceuticals and Biomaterials,Unknown,,10.5530/gjpb,crossref:10.5530/gjpb,Crossref,,,https://doi.org/10.5530/gjpb,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391693+00:00,Crossref open metadata
Design and Processing of Green Materials,Unknown,2025,10.1007/978-3-031-91790-5,crossref:10.1007/978-3-031-91790-5,Crossref,,"Biomaterials, Bioengineering and Sustainability",https://doi.org/10.1007/978-3-031-91790-5,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391697+00:00,Crossref open metadata
Marine ecosystem restoration through different bioremediation tools,Sweta Sinha,2026,10.1016/b978-0-443-33182-4.00021-8,crossref:10.1016/b978-0-443-33182-4.00021-8,Crossref,,Bioremediation as a Greener Solution for Marine Plastic Pollutants,https://doi.org/10.1016/b978-0-443-33182-4.00021-8,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391700+00:00,Crossref open metadata
Elements of Sustainability and Bioremediation,"Ackmez Mudhoo, Romeela Mohee",2012,10.1002/9781118371220.ch1,crossref:10.1002/9781118371220.ch1,Crossref,,Bioremediation and Sustainability,https://doi.org/10.1002/9781118371220.ch1,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391704+00:00,Crossref open metadata
Marine-Derived Fungi: Prospective Candidates for Bioremediation,"Anjana K. Vala, Bharti P. Dave",2017,10.1007/978-3-319-68957-9_2,crossref:10.1007/978-3-319-68957-9_2,Crossref,,Fungal Biology,https://doi.org/10.1007/978-3-319-68957-9_2,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391708+00:00,Crossref open metadata
Bioremediation in Marine Oil Spills,Unknown,2005,10.62454/e584e,crossref:10.62454/e584e,Crossref,,,https://doi.org/10.62454/e584e,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391712+00:00,Crossref open metadata
Green Chemistry Approaches in Biomaterials Synthesis,"Priya Jain, Juhi Bhadoriya, Sheetal Mane, Kuldeep Vinchurkar, Meghraj Vivekanand Suryawanshi",2025,10.1007/978-3-031-91790-5_3,crossref:10.1007/978-3-031-91790-5_3,Crossref,,"Biomaterials, Bioengineering and Sustainability",https://doi.org/10.1007/978-3-031-91790-5_3,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391720+00:00,Crossref open metadata
The Role of Bioremediation in Achieving Environmental Sustainability,"Wafaa M. Abd El-Rahim, Hassan Moawad",2025,10.5772/intechopen.1009485,crossref:10.5772/intechopen.1009485,Crossref,,Environmental Sciences,https://doi.org/10.5772/intechopen.1009485,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391724+00:00,Crossref open metadata
Bioremediation for Environmental Sustainability,Unknown,2021,10.1016/c2019-0-01166-1,crossref:10.1016/c2019-0-01166-1,Crossref,,,https://doi.org/10.1016/c2019-0-01166-1,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391728+00:00,Crossref open metadata
Tissue Engineering Strategies for Environmental Sustainability,"Hasan Ali, Md. Faiyazuddin, Md. Akbar, Nodirali Normakhamatov",2025,10.1007/978-3-031-91790-5_4,crossref:10.1007/978-3-031-91790-5_4,Crossref,,"Biomaterials, Bioengineering and Sustainability",https://doi.org/10.1007/978-3-031-91790-5_4,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391736+00:00,Crossref open metadata
Life Cycle Assessment of Biomaterials: Towards Sustainable Production and Consumption,"Sonia Gupta, Dinesh Kumar, Monika Sharma, Rajni Tanwar",2025,10.1007/978-3-031-91790-5_14,crossref:10.1007/978-3-031-91790-5_14,Crossref,,"Biomaterials, Bioengineering and Sustainability",https://doi.org/10.1007/978-3-031-91790-5_14,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391753+00:00,Crossref open metadata
Green Biomaterials: Challenges and Opportunities,"Bindiya Chauhan, Bhuvnesh Kumar Singh, Anil Kumar, Neelanchal Trivedi, Md. Faiyazuddin, Thomas J. Webster",2025,10.1007/978-3-031-91790-5_1,crossref:10.1007/978-3-031-91790-5_1,Crossref,,"Biomaterials, Bioengineering and Sustainability",https://doi.org/10.1007/978-3-031-91790-5_1,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391791+00:00,Crossref open metadata
- Introduction to Marine Biomaterials,Unknown,2013,10.1201/b14723-6,crossref:10.1201/b14723-6,Crossref,,Marine Biomaterials,https://doi.org/10.1201/b14723-6,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391808+00:00,Crossref open metadata
Soil Bioremediation and Sustainability,"Nour Sh. El-Gendy, Hussein N. Nassar",2021,10.1201/9780367821593-16,crossref:10.1201/9780367821593-16,Crossref,,Rhizomicrobiome Dynamics in Bioremediation,https://doi.org/10.1201/9780367821593-16,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391822+00:00,Crossref open metadata
Bioremediation of Marine Oil&amp;#x2009;Spills,Unknown,,10.1007/springerreference_168192,crossref:10.1007/springerreference_168192,Crossref,,SpringerReference,https://doi.org/10.1007/springerreference_168192,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391825+00:00,Crossref open metadata
Bioremediation of marine microplastics: Emerging technologies and challenges,"Niti Chawla, Lalita Gupta, Sanjeev Kumar",2026,10.1016/b978-0-443-33182-4.00011-5,crossref:10.1016/b978-0-443-33182-4.00011-5,Crossref,,Bioremediation as a Greener Solution for Marine Plastic Pollutants,https://doi.org/10.1016/b978-0-443-33182-4.00011-5,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-02T22:30:20.391829+00:00,Crossref open metadata
